"MATERIA";"CURSO";"NIVEL";"DEPARTAMENTO";"NOMBRE";"CREDITOS"
MUIJ;"2101";EDCO;MUSI;TEORIA JUVENIL 1;1
MUIJ;"2101";EDCO;MUSI;TEORÍA JUVENIL 1;1
MUIJ;"2102";PREG;MUSI;TEORÍA JUVENIL 2;1
MUIJ;"2102";EDCO;MUSI;TEORIA JUVENIL 2;1
MUIJ;"2102";EDCO;MUSI;TEORÍA JUVENIL 2;1
MUIJ;"2103";PREG;MUSI;TEORÍA JUVENIL 3;1
MUIJ;"2103";EDCO;MUSI;TEORÍA JUVENIL 3;1
MUIJ;"2103";EDCO;MUSI;TEORIA JUVENIL 3;1
MUIJ;"2104";EDCO;MUSI;TEORÍA JUVENIL 4;1
MUIJ;"2104";PREG;MUSI;TEORÍA JUVENIL 4;1
MUIJ;"2104";EDCO;MUSI;TEORIA JUVENIL 4;1
MUIJ;"2105";EDCO;MUSI;TEORIA JUVENIL 5;1
MUIJ;"2105";PREG;MUSI;TEORÍA JUVENIL 5;1
MUIJ;"2105";EDCO;MUSI;TEORÍA JUVENIL 5;1
MUIJ;"2106";EDCO;MUSI;TEORIA JUVENIL 6;1
MUIJ;"2106";EDCO;MUSI;TEORÍA JUVENIL 6;1
MUIJ;"2106";PREG;MUSI;TEORÍA JUVENIL 6;1
MUIJ;"2107";EDCO;MUSI;TEORIA JUVENIL 7;1
MUIJ;"2107";PREG;MUSI;TEORÍA JUVENIL 7;1
MUIJ;"2107";EDCO;MUSI;TEORÍA JUVENIL 7;1
MUIJ;"2108";EDCO;MUSI;TEORIA JUVENIL 8;1
MUIJ;"2108";PREG;MUSI;TEORÍA JUVENIL 8;1
MUIJ;"2108";EDCO;MUSI;TEORÍA JUVENIL 8;1
MUIJ;"2201";EDCO;MUSI;ARMONIA JUVENIL 1;1
MUIJ;"2201";EDCO;MUSI;ARMONÍA JUVENIL 1;1
MUIJ;"2201";PREG;MUSI;ARMONÍA JUVENIL 1;1
MUIJ;"2202";EDCO;MUSI;ARMONIA JUVENIL 2;1
MUIJ;"2202";EDCO;MUSI;ARMONÍA JUVENIL 2;1
MUIJ;"2202";PREG;MUSI;ARMONÍA JUVENIL 2;1
MUIJ;"2203";PREG;MUSI;ARMONÍA JUVENIL 3;1
MUIJ;"2203";EDCO;MUSI;ARMONIA JUVENIL 3;1
MUIJ;"2203";EDCO;MUSI;ARMONÍA JUVENIL 3;1
MUIJ;"2204";EDCO;MUSI;ARMONIA JUVENIL 4;1
MUIJ;"2204";EDCO;MUSI;ARMONÍA JUVENIL 4;1
MUIJ;"2301";EDCO;MUSI;APRECIACION JUVENIL 1;1
MUIJ;"2301";EDCO;MUSI;APRECIACIÓN JUVENIL 1;1
MUIJ;"2301";PREG;MUSI;APRECIACIÓN JUVENIL 1;1
MUIJ;"2302";EDCO;MUSI;APRECIACIÓN JUVENIL 2;1
MUIJ;"2302";EDCO;MUSI;APRECIACION JUVENIL 2;1
MUIJ;"2302";PREG;MUSI;APRECIACIÓN JUVENIL 2;1
MUIJ;"2303";PREG;MUSI;APRECIACIÓN JUVENIL 3;1
MUIJ;"2303";EDCO;MUSI;APRECIACION JUVENIL 3;1
MUIJ;"2303";EDCO;MUSI;APRECIACIÓN JUVENIL 3;1
MUIJ;"2304";PREG;MUSI;APRECIACIÓN JUVENIL 4;1
MUIJ;"2304";EDCO;MUSI;APRECIACIÓN JUVENIL 4;1
MUIJ;"2304";EDCO;MUSI;APRECIACION JUVENIL 4;1
MUIJ;"2305";EDCO;MUSI;APRECIACIÓN JUVENIL 5;1
MUIJ;"2305";EDCO;MUSI;APRECIACION JUVENIL 5;1
MUIJ;"2305";PREG;MUSI;APRECIACIÓN JUVENIL 5;1
MUIJ;"2401";EDCO;MUSI;HISTORIA JUVENIL 1;1
MUIJ;"2401";PREG;MUSI;HISTORIA JUVENIL 1;1
MUIJ;"2402";EDCO;MUSI;HISTORIA JUVENIL 2;1
MUIJ;"2402";PREG;MUSI;HISTORIA JUVENIL 2;1
MUIJ;"2403";EDCO;MUSI;HISTORIA JUVENIL 3;1
MUIJ;"2403";PREG;MUSI;HISTORIA JUVENIL 3;1
MUIJ;"2404";PREG;MUSI;HISTORIA JUVENIL 4;1
MUIJ;"2404";EDCO;MUSI;HISTORIA JUVENIL 4;1
MUIJ;"2405";PREG;MUSI;HISTORIA JUVENIL 5;1
MUIJ;"2405";EDCO;MUSI;HISTORIA JUVENIL 5;1
MUIJ;"2406";EDCO;MUSI;HISTORIA DEL ROCK;1
MUIJ;"2406";PREG;MUSI;HISTORIA DEL ROCK;1
MUIJ;"2407";PREG;MUSI;HISTORIA DEL JAZZ;1
MUIJ;"2407";EDCO;MUSI;HISTORIA DEL JAZZ;1
MUIJ;"2408";PREG;MUSI;HISTORIA DE LA MÚSICA PARA CIN;1
MUIJ;"2408";EDCO;MUSI;HISTORIA DE LA MÚSICA PARA CIN;1
MUIJ;"2501";PREG;MUSI;SOLFEO JUVENIL 1;1
MUIJ;"2501";EDCO;MUSI;SOLFEO JUVENIL 1;1
MUIJ;"2502";PREG;MUSI;SOLFEO JUVENIL 2;1
MUIJ;"2502";EDCO;MUSI;SOLFEO JUVENIL 2;1
MUIJ;"2503";PREG;MUSI;SOLFEO JUVENIL 3;1
MUIJ;"2503";EDCO;MUSI;SOLFEO JUVENIL 3;1
MUIJ;"2504";EDCO;MUSI;SOLFEO JUVENIL 4;1
MUIJ;"2504";PREG;MUSI;SOLFEO JUVENIL 4;1
MUIJ;"2505";EDCO;MUSI;SOLFEO JUVENIL 5;1
MUIJ;"2505";PREG;MUSI;SOLFEO JUVENIL 5;1
MUIJ;"2506";EDCO;MUSI;SOLFEO JUVENIL 6;1
MUIJ;"2506";PREG;MUSI;SOLFEO JUVENIL 6;1
MUIJ;"2507";EDCO;MUSI;SOLFEO JUVENIL 7;1
MUIJ;"2507";PREG;MUSI;SOLFEO JUVENIL 7;1
MUIJ;"2508";EDCO;MUSI;SOLFEO JUVENIL 8;1
MUIJ;"2508";PREG;MUSI;SOLFEO JUVENIL 8;1
MUIJ;"2509";EDCO;MUSI;SOLFEO JUVENIL 9;1
MUIJ;"2509";PREG;MUSI;SOLFEO JUVENIL 9;1
MUIJ;"2510";EDCO;MUSI;SOLFEO JUVENIL 10;1
MUIJ;"2510";PREG;MUSI;SOLFEO JUVENIL 10;1
MUIJ;"2511";PREG;MUSI;SOLFEO JUVENIL 11;1
MUIJ;"2511";EDCO;MUSI;SOLFEO JUVENIL 11;1
MUIJ;"2512";EDCO;MUSI;SOLFEO JUVENIL 12;1
MUIJ;"2512";PREG;MUSI;SOLFEO JUVENIL 12;1
MUIJ;"2513";EDCO;MUSI;TALLER DE LECTURA 5;1
MUIJ;"2513";PREG;MUSI;TALLER DE LECTURA 5;1
MUIJ;"2514";EDCO;MUSI;TALLER DE LECTURA 6;1
MUIJ;"2514";PREG;MUSI;TALLER DE LECTURA 6;1
MUIJ;"2515";PREG;MUSI;TALLER DE LECTURA 7;1
MUIJ;"2515";EDCO;MUSI;TALLER DE LECTURA 7;1
MUIJ;"2516";PREG;MUSI;TALLER DE LECTURA 1;1
MUIJ;"2516";EDCO;MUSI;TALLER DE LECTURA 1;1
MUIJ;"2517";EDCO;MUSI;TALLER DE LECTURA 2;1
MUIJ;"2517";PREG;MUSI;TALLER DE LECTURA 2;1
MUIJ;"2518";PREG;MUSI;TALLER DE LECTURA 3;1
MUIJ;"2518";EDCO;MUSI;TALLER DE LECTURA 3;1
MUIJ;"2519";EDCO;MUSI;TALLER DE LECTURA 4;1
MUIJ;"2519";PREG;MUSI;TALLER DE LECTURA 4;1
MUIJ;"2520";EDCO;MUSI;TALLER DE LECTURA 8;1
MUIJ;"2520";PREG;MUSI;TALLER DE LECTURA 8;1
MUIJ;"2521";EDCO;MUSI;TALLER DE LECTURA 9;1
MUIJ;"2521";PREG;MUSI;TALLER DE LECTURA 9;1
MUIJ;"2522";EDCO;MUSI;LECTURA 10;1
MUIJ;"2522";PREG;MUSI;LECTURA 10;1
MUIJ;"2601";PREG;MUSI;CORO JUVENIL 1;1
MUIJ;"2601";EDCO;MUSI;CORO JUVENIL 1;1
MUIJ;"2602";PREG;MUSI;CORO JUVENIL 2;1
MUIJ;"2602";EDCO;MUSI;CORO JUVENIL 2;1
MUIJ;"2603";EDCO;MUSI;CORO JUVENIL 3;1
MUIJ;"2604";EDCO;MUSI;CORO JUVENIL 4;1
MUIJ;"2605";EDCO;MUSI;CORO JUVENIL 5;1
MUIJ;"2606";EDCO;MUSI;CORO JUVENIL 6;1
MUIJ;"2607";EDCO;MUSI;CORO JUVENIL 7;1
MUIJ;"2608";EDCO;MUSI;CORO JUVENIL 8;1
MUIJ;"2609";EDCO;MUSI;CORO JUVENIL 9;1
MUIJ;"2610";EDCO;MUSI;CORO JUVENIL 10;1
MUIJ;"3001";PREG;MUSI;PIANO 1;1
MUIJ;"3001";EDCO;MUSI;PIANO 1;1
MUIJ;"3002";PREG;MUSI;PIANO 2;1
MUIJ;"3002";EDCO;MUSI;PIANO 2;1
MUIJ;"3003";PREG;MUSI;PIANO 3;1
MUIJ;"3003";EDCO;MUSI;PIANO 3;1
MUIJ;"3004";EDCO;MUSI;PIANO 4;1
MUIJ;"3004";PREG;MUSI;PIANO 4;1
MUIJ;"3005";EDCO;MUSI;PIANO 5;1
MUIJ;"3005";PREG;MUSI;PIANO 5;1
MUIJ;"3006";PREG;MUSI;PIANO 6;1
MUIJ;"3006";EDCO;MUSI;PIANO 6;1
MUIJ;"3007";EDCO;MUSI;PIANO 7;1
MUIJ;"3007";PREG;MUSI;PIANO 7;1
MUIJ;"3008";PREG;MUSI;PIANO 8;1
MUIJ;"3008";EDCO;MUSI;PIANO 8;1
MUIJ;"3009";EDCO;MUSI;PIANO 9;1
MUIJ;"3009";PREG;MUSI;PIANO 9;1
MUIJ;"3010";PREG;MUSI;PIANO 10;1
MUIJ;"3010";EDCO;MUSI;PIANO 10;1
MUIJ;"3011";EDCO;MUSI;PIANO 11;1
MUIJ;"3011";PREG;MUSI;PIANO 11;1
MUIJ;"3012";EDCO;MUSI;PIANO 12;1
MUIJ;"3012";PREG;MUSI;PIANO 12;1
MUIJ;"3013";EDCO;MUSI;PIANO 13;1
MUIJ;"3013";PREG;MUSI;PIANO 13;1
MUIJ;"3014";PREG;MUSI;PIANO 14;1
MUIJ;"3014";EDCO;MUSI;PIANO 14;1
MUIJ;"3015";PREG;MUSI;PIANO 15;1
MUIJ;"3015";EDCO;MUSI;PIANO 15;1
MUIJ;"3016";PREG;MUSI;PIANO 16;1
MUIJ;"3016";EDCO;MUSI;PIANO 16;1
MUIJ;"3017";EDCO;MUSI;GUITARRA ACÚSTICA 1;1
MUIJ;"3017";PREG;MUSI;GUITARRA ACÚSTICA 1;1
MUIJ;"3017";EDCO;MUSI;GUITARRA ACUSTICA 1;1
MUIJ;"3018";PREG;MUSI;GUITARRA ACÚSTICA 2;1
MUIJ;"3018";EDCO;MUSI;GUITARRA ACUSTICA 2;1
MUIJ;"3018";EDCO;MUSI;GUITARRA ACÚSTICA 2;1
MUIJ;"3019";EDCO;MUSI;GUITARRA ACÚSTICA 3;1
MUIJ;"3019";EDCO;MUSI;GUITARRA ACUSTICA 3;1
MUIJ;"3019";PREG;MUSI;GUITARRA ACÚSTICA 3;1
MUIJ;"3020";EDCO;MUSI;GUITARRA ACÚSTICA 4;1
MUIJ;"3020";PREG;MUSI;GUITARRA ACÚSTICA 4;1
MUIJ;"3020";EDCO;MUSI;GUITARRA ACUSTICA 4;1
MUIJ;"3021";EDCO;MUSI;GUITARRA ACÚSTICA 5;1
MUIJ;"3021";EDCO;MUSI;GUITARRA ACUSTICA 5;1
MUIJ;"3021";PREG;MUSI;GUITARRA ACÚSTICA 5;1
MUIJ;"3022";EDCO;MUSI;GUITARRA ACUSTICA 6;1
MUIJ;"3022";PREG;MUSI;GUITARRA ACÚSTICA 6;1
MUIJ;"3022";EDCO;MUSI;GUITARRA ACÚSTICA 6;1
MUIJ;"3023";EDCO;MUSI;GUITARRA ACUSTICA 7;1
MUIJ;"3023";PREG;MUSI;GUITARRA ACÚSTICA 7;1
MUIJ;"3023";EDCO;MUSI;GUITARRA ACÚSTICA 7;1
MUIJ;"3024";EDCO;MUSI;GUITARRA ACUSTICA 8;1
MUIJ;"3024";PREG;MUSI;GUITARRA ACÚSTICA 8;1
MUIJ;"3024";EDCO;MUSI;GUITARRA ACÚSTICA 8;1
MUIJ;"3025";EDCO;MUSI;GUITARRA ACUSTICA 9;1
MUIJ;"3025";PREG;MUSI;GUITARRA ACÚSTICA 9;1
MUIJ;"3025";EDCO;MUSI;GUITARRA ACÚSTICA 9;1
MUIJ;"3026";EDCO;MUSI;GUITARRA ACUSTICA 10;1
MUIJ;"3026";EDCO;MUSI;GUITARRA ACÚSTICA 10;1
MUIJ;"3026";PREG;MUSI;GUITARRA ACÚSTICA 10;1
MUIJ;"3027";PREG;MUSI;GUITARRA ACÚSTICA 11;1
MUIJ;"3027";EDCO;MUSI;GUITARRA ACÚSTICA 11;1
MUIJ;"3027";EDCO;MUSI;GUITARRA ACUSTICA 11;1
MUIJ;"3028";EDCO;MUSI;GUITARRA ACÚSTICA 12;1
MUIJ;"3028";PREG;MUSI;GUITARRA ACÚSTICA 12;1
MUIJ;"3028";EDCO;MUSI;GUITARRA ACUSTICA 12;1
MUIJ;"3029";PREG;MUSI;GUITARRA ACÚSTICA 13;1
MUIJ;"3029";EDCO;MUSI;GUITARRA ACUSTICA 13;1
MUIJ;"3029";EDCO;MUSI;GUITARRA ACÚSTICA 13;1
MUIJ;"3030";EDCO;MUSI;GUITARRA ACÚSTICA 14;1
MUIJ;"3030";EDCO;MUSI;GUITARRA ACUSTICA 14;1
MUIJ;"3030";PREG;MUSI;GUITARRA ACÚSTICA 14;1
MUIJ;"3031";EDCO;MUSI;GUITARRA ACÚSTICA 15;1
MUIJ;"3031";EDCO;MUSI;GUITARRA ACUSTICA 15;1
MUIJ;"3031";PREG;MUSI;GUITARRA ACÚSTICA 15;1
MUIJ;"3032";EDCO;MUSI;GUITARRA ACÚSTICA 16;1
MUIJ;"3032";EDCO;MUSI;GUITARRA ACUSTICA 16;1
MUIJ;"3032";PREG;MUSI;GUITARRA ACÚSTICA 16;1
MUIJ;"3033";PREG;MUSI;GUITARRA ELÉCTRICA 1;1
MUIJ;"3033";EDCO;MUSI;GUITARRA ELECTRICA 1;1
MUIJ;"3033";EDCO;MUSI;GUITARRA ELÉCTRICA 1;1
MUIJ;"3034";PREG;MUSI;GUITARRA ELÉCTRICA 2;1
MUIJ;"3034";EDCO;MUSI;GUITARRA ELECTRICA 2;1
MUIJ;"3034";EDCO;MUSI;GUITARRA ELÉCTRICA 2;1
MUIJ;"3035";EDCO;MUSI;GUITARRA ELÉCTRICA 3;1
MUIJ;"3035";EDCO;MUSI;GUITARRA ELECTRICA 3;1
MUIJ;"3035";PREG;MUSI;GUITARRA ELÉCTRICA 3;1
MUIJ;"3036";EDCO;MUSI;GUITARRA ELECTRICA 4;1
MUIJ;"3036";PREG;MUSI;GUITARRA ELÉCTRICA 4;1
MUIJ;"3036";EDCO;MUSI;GUITARRA ELÉCTRICA 4;1
MUIJ;"3037";EDCO;MUSI;GUITARRA ELÉCTRICA 5;1
MUIJ;"3037";PREG;MUSI;GUITARRA ELÉCTRICA 5;1
MUIJ;"3037";EDCO;MUSI;GUITARRA ELECTRICA 5;1
MUIJ;"3038";PREG;MUSI;GUITARRA ELÉCTRICA 6;1
MUIJ;"3038";EDCO;MUSI;GUITARRA ELECTRICA 6;1
MUIJ;"3038";EDCO;MUSI;GUITARRA ELÉCTRICA 6;1
MUIJ;"3039";EDCO;MUSI;GUITARRA ELÉCTRICA 7;1
MUIJ;"3039";EDCO;MUSI;GUITARRA ELECTRICA 7;1
MUIJ;"3039";PREG;MUSI;GUITARRA ELÉCTRICA 7;1
MUIJ;"3040";PREG;MUSI;GUITARRA ELÉCTRICA 8;1
MUIJ;"3040";EDCO;MUSI;GUITARRA ELÉCTRICA 8;1
MUIJ;"3040";EDCO;MUSI;GUITARRA ELECTRICA 8;1
MUIJ;"3041";EDCO;MUSI;GUITARRA ELECTRICA 9;1
MUIJ;"3041";EDCO;MUSI;GUITARRA ELÉCTRICA 9;1
MUIJ;"3041";PREG;MUSI;GUITARRA ELÉCTRICA 9;1
MUIJ;"3042";EDCO;MUSI;GUITARRA ELÉCTRICA 10;1
MUIJ;"3042";EDCO;MUSI;GUITARRA ELECTRICA 10;1
MUIJ;"3042";PREG;MUSI;GUITARRA ELÉCTRICA 10;1
MUIJ;"3043";PREG;MUSI;GUITARRA ELÉCTRICA 11;1
MUIJ;"3043";EDCO;MUSI;GUITARRA ELECTRICA 11;1
MUIJ;"3043";EDCO;MUSI;GUITARRA ELÉCTRICA 11;1
MUIJ;"3044";PREG;MUSI;GUITARRA ELÉCTRICA 12;1
MUIJ;"3044";EDCO;MUSI;GUITARRA ELECTRICA 12;1
MUIJ;"3044";EDCO;MUSI;GUITARRA ELÉCTRICA 12;1
MUIJ;"3045";EDCO;MUSI;GUITARRA ELÉCTRICA 13;1
MUIJ;"3045";PREG;MUSI;GUITARRA ELÉCTRICA 13;1
MUIJ;"3045";EDCO;MUSI;GUITARRA ELECTRICA 13;1
MUIJ;"3046";EDCO;MUSI;GUITARRA ELECTRICA 14;1
MUIJ;"3046";PREG;MUSI;GUITARRA ELÉCTRICA 14;1
MUIJ;"3046";EDCO;MUSI;GUITARRA ELÉCTRICA 14;1
MUIJ;"3047";EDCO;MUSI;GUITARRA ELECTRICA 15;1
MUIJ;"3047";EDCO;MUSI;GUITARRA ELÉCTRICA 15;1
MUIJ;"3047";PREG;MUSI;GUITARRA ELÉCTRICA 15;1
MUIJ;"3048";PREG;MUSI;GUITARRA ELÉCTRICA 16;1
MUIJ;"3048";EDCO;MUSI;GUITARRA ELECTRICA 16;1
MUIJ;"3048";EDCO;MUSI;GUITARRA ELÉCTRICA 16;1
MUIJ;"3049";PREG;MUSI;VIOLÍN 1;1
MUIJ;"3049";EDCO;MUSI;VIOLÍN 1;1
MUIJ;"3049";EDCO;MUSI;VIOLIN 1;1
MUIJ;"3050";EDCO;MUSI;VIOLIN 2;1
MUIJ;"3050";EDCO;MUSI;VIOLÍN 2;1
MUIJ;"3050";PREG;MUSI;VIOLÍN 2;1
MUIJ;"3051";EDCO;MUSI;VIOLIN 3;1
MUIJ;"3051";PREG;MUSI;VIOLÍN 3;1
MUIJ;"3051";EDCO;MUSI;VIOLÍN 3;1
MUIJ;"3052";EDCO;MUSI;VIOLIN 4;1
MUIJ;"3052";PREG;MUSI;VIOLÍN 4;1
MUIJ;"3052";EDCO;MUSI;VIOLÍN 4;1
MUIJ;"3053";PREG;MUSI;VIOLÍN 5;1
MUIJ;"3053";EDCO;MUSI;VIOLÍN 5;1
MUIJ;"3053";EDCO;MUSI;VIOLIN 5;1
MUIJ;"3054";EDCO;MUSI;VIOLIN 6;1
MUIJ;"3054";EDCO;MUSI;VIOLÍN 6;1
MUIJ;"3054";PREG;MUSI;VIOLÍN 6;1
MUIJ;"3055";EDCO;MUSI;VIOLÍN 7;1
MUIJ;"3055";EDCO;MUSI;VIOLIN 7;1
MUIJ;"3055";PREG;MUSI;VIOLÍN 7;1
MUIJ;"3056";EDCO;MUSI;VIOLIN 8;1
MUIJ;"3056";EDCO;MUSI;VIOLÍN 8;1
MUIJ;"3056";PREG;MUSI;VIOLÍN 8;1
MUIJ;"3057";PREG;MUSI;VIOLÍN 9;1
MUIJ;"3057";EDCO;MUSI;VIOLIN 9;1
MUIJ;"3057";EDCO;MUSI;VIOLÍN 9;1
MUIJ;"3058";PREG;MUSI;VIOLÍN 10;1
MUIJ;"3058";EDCO;MUSI;VIOLÍN 10;1
MUIJ;"3058";EDCO;MUSI;VIOLIN 10;1
MUIJ;"3059";EDCO;MUSI;VIOLIN 11;1
MUIJ;"3059";PREG;MUSI;VIOLÍN 11;1
MUIJ;"3059";EDCO;MUSI;VIOLÍN 11;1
MUIJ;"3060";EDCO;MUSI;VIOLÍN 12;1
MUIJ;"3060";EDCO;MUSI;VIOLIN 12;1
MUIJ;"3060";PREG;MUSI;VIOLÍN 12;1
MUIJ;"3061";EDCO;MUSI;VIOLIN 13;1
MUIJ;"3061";PREG;MUSI;VIOLÍN 13;1
MUIJ;"3061";EDCO;MUSI;VIOLÍN 13;1
MUIJ;"3062";EDCO;MUSI;VIOLIN 14;1
MUIJ;"3062";PREG;MUSI;VIOLÍN 14;1
MUIJ;"3062";EDCO;MUSI;VIOLÍN 14;1
MUIJ;"3063";EDCO;MUSI;VIOLIN 15;1
MUIJ;"3063";EDCO;MUSI;VIOLÍN 15;1
MUIJ;"3063";PREG;MUSI;VIOLÍN 15;1
MUIJ;"3064";EDCO;MUSI;VIOLÍN 16;1
MUIJ;"3064";EDCO;MUSI;VIOLIN 16;1
MUIJ;"3064";PREG;MUSI;VIOLÍN 16;1
MUIJ;"3065";EDCO;MUSI;VIOLONCELLO 1;1
MUIJ;"3065";PREG;MUSI;VIOLONCELLO 1;1
MUIJ;"3066";EDCO;MUSI;VIOLONCELLO 2;1
MUIJ;"3066";PREG;MUSI;VIOLONCELLO 2;1
MUIJ;"3067";PREG;MUSI;VIOLONCELLO 3;1
MUIJ;"3067";EDCO;MUSI;VIOLONCELLO 3;1
MUIJ;"3068";EDCO;MUSI;VIOLONCELLO 4;1
MUIJ;"3068";PREG;MUSI;VIOLONCELLO 4;1
MUIJ;"3069";EDCO;MUSI;VIOLONCELLO 5;1
MUIJ;"3069";PREG;MUSI;VIOLONCELLO 5;1
MUIJ;"3070";EDCO;MUSI;VIOLONCELLO 6;1
MUIJ;"3070";PREG;MUSI;VIOLONCELLO 6;1
MUIJ;"3071";EDCO;MUSI;VIOLONCELLO 7;1
MUIJ;"3071";PREG;MUSI;VIOLONCELLO 7;1
MUIJ;"3072";EDCO;MUSI;VIOLONCELLO 8;1
MUIJ;"3072";PREG;MUSI;VIOLONCELLO 8;1
MUIJ;"3073";EDCO;MUSI;VIOLONCELLO 9;1
MUIJ;"3073";PREG;MUSI;VIOLONCELLO 9;1
MUIJ;"3074";PREG;MUSI;VIOLONCELLO 10;1
MUIJ;"3074";EDCO;MUSI;VIOLONCELLO 10;1
MUIJ;"3075";EDCO;MUSI;VIOLONCELLO 11;1
MUIJ;"3075";PREG;MUSI;VIOLONCELLO 11;1
MUIJ;"3076";PREG;MUSI;VIOLONCELLO 12;1
MUIJ;"3076";EDCO;MUSI;VIOLONCELLO 12;1
MUIJ;"3077";EDCO;MUSI;VIOLONCELLO 13;1
MUIJ;"3077";PREG;MUSI;VIOLONCELLO 13;1
MUIJ;"3078";EDCO;MUSI;VIOLONCELLO 14;1
MUIJ;"3078";PREG;MUSI;VIOLONCELLO 14;1
MUIJ;"3079";PREG;MUSI;VIOLONCELLO 15;1
MUIJ;"3079";EDCO;MUSI;VIOLONCELLO 15;1
MUIJ;"3080";PREG;MUSI;VIOLONCELLO 16;1
MUIJ;"3080";EDCO;MUSI;VIOLONCELLO 16;1
MUIJ;"3081";PREG;MUSI;FLAUTA TRAVERSA 1;1
MUIJ;"3081";EDCO;MUSI;FLAUTA TRAVERSA 1;1
MUIJ;"3082";EDCO;MUSI;FLAUTA TRAVERSA 2;1
MUIJ;"3082";PREG;MUSI;FLAUTA TRAVERSA 2;1
MUIJ;"3083";EDCO;MUSI;FLAUTA TRAVERSA 3;1
MUIJ;"3083";PREG;MUSI;FLAUTA TRAVERSA 3;1
MUIJ;"3084";PREG;MUSI;FLAUTA TRAVERSA 4;1
MUIJ;"3084";EDCO;MUSI;FLAUTA TRAVERSA 4;1
MUIJ;"3085";PREG;MUSI;FLAUTA TRAVERSA 5;1
MUIJ;"3085";EDCO;MUSI;FLAUTA TRAVERSA 5;1
MUIJ;"3086";EDCO;MUSI;FLAUTA TRAVERSA 6;1
MUIJ;"3086";PREG;MUSI;FLAUTA TRAVERSA 6;1
MUIJ;"3087";EDCO;MUSI;FLAUTA TRAVERSA 7;1
MUIJ;"3087";PREG;MUSI;FLAUTA TRAVERSA 7;1
MUIJ;"3088";EDCO;MUSI;FLAUTA TRAVERSA 8;1
MUIJ;"3088";PREG;MUSI;FLAUTA TRAVERSA 8;1
MUIJ;"3089";PREG;MUSI;FLAUTA TRAVERSA 9;1
MUIJ;"3089";EDCO;MUSI;FLAUTA TRAVERSA 9;1
MUIJ;"3090";EDCO;MUSI;FLAUTA TRAVERSA 10;1
MUIJ;"3090";PREG;MUSI;FLAUTA TRAVERSA 10;1
MUIJ;"3091";EDCO;MUSI;FLAUTA TRAVERSA 11;1
MUIJ;"3091";PREG;MUSI;FLAUTA TRAVERSA 11;1
MUIJ;"3092";PREG;MUSI;FLAUTA TRAVERSA 12;1
MUIJ;"3092";EDCO;MUSI;FLAUTA TRAVERSA 12;1
MUIJ;"3093";EDCO;MUSI;FLAUTA TRAVERSA 13;1
MUIJ;"3093";PREG;MUSI;FLAUTA TRAVERSA 13;1
MUIJ;"3094";EDCO;MUSI;FLAUTA TRAVERSA 14;1
MUIJ;"3094";PREG;MUSI;FLAUTA TRAVERSA 14;1
MUIJ;"3095";EDCO;MUSI;FLAUTA TRAVERSA 15;1
MUIJ;"3095";PREG;MUSI;FLAUTA TRAVERSA 15;1
MUIJ;"3096";PREG;MUSI;FLAUTA TRAVERSA 16;1
MUIJ;"3096";EDCO;MUSI;FLAUTA TRAVERSA 16;1
MUIJ;"3097";EDCO;MUSI;SAXOFON 1;1
MUIJ;"3097";EDCO;MUSI;SAXOFÓN 1;1
MUIJ;"3097";PREG;MUSI;SAXOFÓN 1;1
MUIJ;"3098";EDCO;MUSI;SAXOFON 2;1
MUIJ;"3098";EDCO;MUSI;SAXOFÓN 2;1
MUIJ;"3098";PREG;MUSI;SAXOFÓN 2;1
MUIJ;"3099";PREG;MUSI;SAXOFÓN 3;1
MUIJ;"3099";EDCO;MUSI;SAXOFÓN 3;1
MUIJ;"3099";EDCO;MUSI;SAXOFON 3;1
MUIJ;"3100";EDCO;MUSI;SAXOFON 4;1
MUIJ;"3100";EDCO;MUSI;SAXOFÓN 4;1
MUIJ;"3100";PREG;MUSI;SAXOFÓN 4;1
MUIJ;"3101";EDCO;MUSI;SAXOFON 5;1
MUIJ;"3101";EDCO;MUSI;SAXOFÓN 5;1
MUIJ;"3101";PREG;MUSI;SAXOFÓN 5;1
MUIJ;"3102";EDCO;MUSI;SAXOFON 6;1
MUIJ;"3102";PREG;MUSI;SAXOFON 6;1
MUIJ;"3103";PREG;MUSI;SAXOFON 7;1
MUIJ;"3103";EDCO;MUSI;SAXOFON 7;1
MUIJ;"3104";EDCO;MUSI;SAXOFON 8;1
MUIJ;"3104";PREG;MUSI;SAXOFON 8;1
MUIJ;"3105";PREG;MUSI;SAXOFON 9;1
MUIJ;"3105";EDCO;MUSI;SAXOFON 9;1
MUIJ;"3106";EDCO;MUSI;SAXOFON 10;1
MUIJ;"3106";PREG;MUSI;SAXOFON 10;1
MUIJ;"3107";PREG;MUSI;SAXOFON 11;1
MUIJ;"3107";EDCO;MUSI;SAXOFON 11;1
MUIJ;"3108";EDCO;MUSI;SAXOFON 12;1
MUIJ;"3108";PREG;MUSI;SAXOFON 12;1
MUIJ;"3109";PREG;MUSI;SAXOFON 13;1
MUIJ;"3109";EDCO;MUSI;SAXOFON 13;1
MUIJ;"3110";PREG;MUSI;SAXOFON 14;1
MUIJ;"3110";EDCO;MUSI;SAXOFON 14;1
MUIJ;"3111";PREG;MUSI;SAXOFON 15;1
MUIJ;"3111";EDCO;MUSI;SAXOFON 15;1
MUIJ;"3112";EDCO;MUSI;SAXOFON 16;1
